"details","date","city","state","country","shape","summary","report_date","posted_date","image"
"https://nuforc.org/sighting/?id=170763",NA,"Chicago","IL","USA","Light","I saw a very bright light moving faster than a satellite and about 4 times the luminosity going east. It appeared mid sky and went dark",NA,NA,""
"https://nuforc.org/sighting/?id=170755",NA,"Apple Valley","CA","USA","Light","Bursts of light in night sky which enfolded into themselves.",NA,NA,""
"https://nuforc.org/sighting/?id=170761",NA,"Auburn","NY","USA","Circle","There's a lot of activity in the skies lately. We didn't hear anything, but as you can see, it looked like a bright object that moved f",NA,NA,""
"https://nuforc.org/sighting/?id=170817",NA,"Acushnet","MA","USA","Light","8-10 circular lights ,below heavy cloud cover,moving in a circle meeting another that stayed in the middle !",NA,NA,""
"https://nuforc.org/sighting/?id=170768",NA,"Middleboro","MA","USA","Circle","Several lights in a ping pong pattern in the sky. Eventually all came together in the middle and then disappeared",NA,NA,""
"https://nuforc.org/sighting/?id=170810",NA,"Bath","NC","USA","Other","Black vertical pole, grey conical pole and a “y” shape coming down out of a dense cloud covering, over the river in front of our house",NA,NA,"Y"
"https://nuforc.org/sighting/?id=170766",NA,"lakewood","CO","USA","Egg","Tornado warning east denver just heard on the radio. Storm 27,000 ft. atop a billowing cloud a dark object hugging.",NA,NA,""
"https://nuforc.org/sighting/?id=170809",NA,"London","ON","Canada","","Seen 3 pure white Boomerang shaped crafts ""flying"" extremely high in the afternoon , blue sky.",NA,NA,""
"https://nuforc.org/sighting/?id=170778",NA,"Warner Springs","CA","USA","Fireball","I was outside recording a bobcat",NA,NA,""
"https://nuforc.org/sighting/?id=171227",NA,"Virginia Beach","VA","USA","Circle","Object appears overnight with no identifying characteristics of known origins.",NA,NA,"Y"
"https://nuforc.org/sighting/?id=170773",NA,"GRASS LAKE,","MI","USA","Disk","Hovered close to the same spot for almost 45 minutes until the sun came up. Kept looking out my window to see if it was an airplane!",NA,NA,""
"https://nuforc.org/sighting/?id=170798",NA,"Mobile","AL","USA","Orb","Shape shifting white star like orb appears and splits into 2 orbs.",NA,NA,"Y"
"https://nuforc.org/sighting/?id=170813",NA,"JACKSONVILLE","FL","USA","Changing","I was taking an early morning walk when I noticed it",NA,NA,""
"https://nuforc.org/sighting/?id=171552",NA,"Wheatland","WY","USA","Circle","Took exit to stretch legs looked up and saw movement got cell phone and took video.",NA,NA,""
"https://nuforc.org/sighting/?id=170837",NA,"Livonia","MI","USA","Circle","Saw a large bright light heading up and to the south.",NA,NA,""
"https://nuforc.org/sighting/?id=170843",NA,"Buffalo","KY","USA","Changing","I have phone video.",NA,NA,""
"https://nuforc.org/sighting/?id=170801",NA,"Woonsocket","RI","USA","Disk","Around 1:50 am about 20 minutes after falling asleep I remember waking up but suffering paralysis and experiencing contact with ship",NA,NA,"Y"
"https://nuforc.org/sighting/?id=170781",NA,"Dewey Beach","DE","USA","Orb","Two light green orbs moving close to eachother , high up, once far away they disappeared and a super bright light filled our eyes quick",NA,NA,""
"https://nuforc.org/sighting/?id=170780",NA,"Traverse city","MI","USA","Light","Blue and white fire ball appearing to come out of a moving star",NA,NA,""
"https://nuforc.org/sighting/?id=173596",NA,"South Shields","","United Kingdom","Oval","We watched glowing oval shape object fly past us",NA,NA,""
"https://nuforc.org/sighting/?id=171093",NA,"Chicago","IL","USA","Orb","Witnessed a bright light in the sky before it seemed to go straight up and disappeared",NA,NA,""
"https://nuforc.org/sighting/?id=171015",NA,"Kansas City","RI","USA","Light","The top of a triangle of stars appeared to be moving, while staring at it the lower right star took off upwards and right.",NA,NA,""
"https://nuforc.org/sighting/?id=170777",NA,"Madison","WI","USA","Unknown","Was outside for approx 3.5 hrs and saw an object flashing red/green and later white moving slow,fast,up/down,left to right and visversa",NA,NA,"Y"
"https://nuforc.org/sighting/?id=170774",NA,"Barnesville","PA","USA","Orb","Slow and Low white orb",NA,NA,""
"https://nuforc.org/sighting/?id=170757",NA,"Austin","TX","USA","Disk","Saw a hollow looking disk hovering about a quarter mile away and about 200 feet off the ground.",NA,NA,""
"https://nuforc.org/sighting/?id=170770",NA,"Mt. Rainier National Park","WA","USA","Disk","The pilot announced Mt. Rainier on the left.I was seated by the left window.I immediately took my phone and captured 3 photos.",NA,NA,"Y"
"https://nuforc.org/sighting/?id=170783",NA,"Farmington","MN","USA","Light","Helicopter was following 4 dim red lights from west to east",NA,NA,""
"https://nuforc.org/sighting/?id=170791",NA,"Upland","CA","USA","Circle","Caught on Backyard camera",NA,NA,""
"https://nuforc.org/sighting/?id=170788",NA,"McAllen TX enroute Ohio","TX","USA","Formation","Witnessed balls of light flying unlike any man made aircraft. Lights moved ahead of us towards the northeast for approximately 2 hours",NA,NA,""
"https://nuforc.org/sighting/?id=170790",NA,"Corpus Christi","TX","USA","Changing","Several crafts that look like stars and moving erratically. Appeared to be chasing each other",NA,NA,""
"https://nuforc.org/sighting/?id=170840",NA,"Villas","NJ","USA","Circle","Seen 2 ‘orbs’ that looked strange. I have videos.",NA,NA,""
"https://nuforc.org/sighting/?id=170762",NA,"Woodland/kalama","WA","USA","Orb","Super bright orb/ disc hovered in place 10-12 mins",NA,NA,"Y"
"https://nuforc.org/sighting/?id=170758",NA,"Boulder","CO","USA","Oval","I had been watching the thunderstorms from my window when I noticed a large oval shaped orange light hovering and quickly shooting off.",NA,NA,""
"https://nuforc.org/sighting/?id=170708",NA,"Butler","PA","USA","Changing","White light would drop down and move forward and disappear and repeat as it was bigger object moving forward till lost sight over trees",NA,NA,""
"https://nuforc.org/sighting/?id=170706",NA,"Naperville","IL","USA","Light","Bright light sped up, dimmed, turned red, then disappeared",NA,NA,""
"https://nuforc.org/sighting/?id=170932",NA,"Tolar","TX","USA","Circle","Round Green Circle followed by reddish orange short tail falling from space?",NA,NA,""
"https://nuforc.org/sighting/?id=172906",NA,"Conway","AR","USA","Star","A bright small object that moves freely in the sky that seems to be attempting communication with Me",NA,NA,""
"https://nuforc.org/sighting/?id=170701",NA,"Seattle","WA","USA","Light","Unusual light disappears into sky",NA,NA,""
"https://nuforc.org/sighting/?id=170704",NA,"Burnaby","BC","Canada","Circle","Round saucer disk flying erratic and a high speed.",NA,NA,""
"https://nuforc.org/sighting/?id=170936",NA,"Detroit","MI","USA","","I didn’t know what the object was. No news reports of this object",NA,NA,""
"https://nuforc.org/sighting/?id=170705",NA,"Tacoma","WA","USA","Light","Several craft that were blinking blue white red light",NA,NA,""
"https://nuforc.org/sighting/?id=170710",NA,"Bunker Hill","KS","USA","Light","Driving west on hwy70 and have had a bright white rectangle hovering in same spot in sky for extended time. Clearly not a celestial bod",NA,NA,"Y"
"https://nuforc.org/sighting/?id=170712",NA,"Somerset","KY","USA","Disk","I am on flight on JetBlue plane and noticed this flying opposite direction at a high speed",NA,NA,""
"https://nuforc.org/sighting/?id=170714",NA,"Maple Grove","MN","USA","Cigar","Large shiny, almost white object shaped like a cigar… slowly moving in the sky, then completely stops in mid air & disappeare instantly",NA,NA,""
"https://nuforc.org/sighting/?id=170722",NA,"Trumbull","CT","USA","Sphere","Orb was stationary for 20 minutes then drifted for 10 minutes",NA,NA,""
"https://nuforc.org/sighting/?id=171394",NA,"Ettensberg south west alps","Bavaria","Germany","Circle","Took a scenic picture saw heard nothing looked back at photo saw it in the photo no sound no noise heard",NA,NA,"Y"
"https://nuforc.org/sighting/?id=170725",NA,"Decatur","GA","USA","Changing","Came outside to smoke a cigar and saw a bright fire ball travelling south at a constant speed and then slowing down and then dim!",NA,NA,""
"https://nuforc.org/sighting/?id=171361",NA,"Hudson, NY","NY","USA","Triangle","Saw a large triangular black silhouette moving very slowly (maybe 5 mph) approx 500-800ft in air completely silent one solid red light.",NA,NA,""
"https://nuforc.org/sighting/?id=170666",NA,"Usk Monmouthshire south wales","Monmouthshire","United Kingdom","Star","Multiple sightings within ten minutes",NA,NA,""
"https://nuforc.org/sighting/?id=170711",NA,"Greenwood","DE","USA","Other","HUGE unkn aircraft passed/glided directly overtop our vehicle. Moved slow /made NO sound until right overtop - unkn engine noise",NA,NA,"Y"
"https://nuforc.org/sighting/?id=170737",NA,"Seneca Falls","NY","USA","Unknown","I saw a very bright, white light moving through the sky and before I knew it, it was gone.",NA,NA,""
"https://nuforc.org/sighting/?id=170738",NA,"Shelby Township","MI","USA","Oval","Bright Sphere , and then turned to cigar shape and then went updward",NA,NA,""
"https://nuforc.org/sighting/?id=170732",NA,"LaPorte","IN","USA","Oval","It was approximately 18 in away, 4 inches off the ground, gold and purple dense but translucent, barely a whirring sound",NA,NA,""
"https://nuforc.org/sighting/?id=170720",NA,"Chagrin Falls","OH","USA","Oval","Large oval shape object with black dot in the middle, varying in intensity with two additional orbs rotating around the main one.",NA,NA,""
"https://nuforc.org/sighting/?id=172909",NA,"Gatineau","QC","Canada","Other","A fast moving object was captured on an infrared camera moving downscreen to the left",NA,NA,""
"https://nuforc.org/sighting/?id=170793",NA,"Contoocook","NH","USA","Cigar","Saw a black cigar craft suspended in the sky that disappeared and reappeared within 5 minutes only to dissapear for good.",NA,NA,""
"https://nuforc.org/sighting/?id=170709",NA,"Davenport","WA","USA","Sphere","Bright sphere shaped object that appeared to be sitting stationary above the hills on the horizon for approximately 8 minutes.",NA,NA,""
"https://nuforc.org/sighting/?id=170684",NA,"Leicester","","United Kingdom","Cylinder","The two UFOs stayed still in the sky and flew away.",NA,NA,""
"https://nuforc.org/sighting/?id=170687",NA,"Staten Island NY","NY","USA","Cigar","I was filming the stars sky watching as I always do and this object flew by at a steady pace not super fast it was totally silent",NA,NA,""
"https://nuforc.org/sighting/?id=170689",NA,"Eustace","TX","USA","Unknown","A bright light. NOT ISS",NA,NA,""
"https://nuforc.org/sighting/?id=170745",NA,"Mulino","OR","USA","Circle","An object flashed goldish white 4 times and a flash behind it.",NA,NA,""
"https://nuforc.org/sighting/?id=174426",NA,"Garden city","SC","USA","Fireball","Multiple orbs of light over the ocean",NA,NA,""
"https://nuforc.org/sighting/?id=170750",NA,"Bonaire","GA","USA","Light","Saw two lights",NA,NA,""
"https://nuforc.org/sighting/?id=170671",NA,"","Hampshire","United Kingdom","Light","We saw an intense white light like a star moving down in the sky for 30 seconds then disappeared then appeared again after ten seconds",NA,NA,""
"https://nuforc.org/sighting/?id=170694",NA,"Sandusky","OH","USA","Cigar","Observed the first craft on my way back to my room and then observed two more craft before running outside to call parents and record.",NA,NA,""
"https://nuforc.org/sighting/?id=170717",NA,"Epsom","Surrey","United Kingdom","Circle","Several craft flying over.",NA,NA,"Y"
"https://nuforc.org/sighting/?id=170749",NA,"Stockton","CA","USA","Oval","White object moving north to south across the sky, no sound, no condensation trail.",NA,NA,""
"https://nuforc.org/sighting/?id=170682",NA,"Ashland","WI","USA","Star","Observing as I report with a spotting scope and binoculars",NA,NA,""
"https://nuforc.org/sighting/?id=170623",NA,"Intercourse","PA","USA","Light","Small silent red dot doing maneuvers over Amish farm",NA,NA,""
"https://nuforc.org/sighting/?id=170672",NA,"Dingmans Ferry","PA","USA","Circle","Round light high in sky, darting around irregularly like insect, blinking irregularly",NA,NA,""
